year,Response ID,variable,value,var_name_edit,var_group_1,var_group_2
2021,921,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,922,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,923,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,924,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Somewhat agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,925,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,926,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,927,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Strongly agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,928,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,929,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Somewhat agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,930,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Somewhat agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,931,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,932,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,933,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Somewhat agree,manage_remote_helps_retain,Managing people remotely,helps retain
2021,934,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,No answer / not applicable,manage_remote_helps_retain,Managing people remotely,helps retain
2021,935,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,Strongly agree,manage_remote_helps_retain,Managing people remotely,helps retain
